693nm,691nm,527nm,525nm,340nm,530nm,523nm,532nm,695nm,520nm,534nm,696nm,625nm,623nm,627nm,685nm,629nm,621nm,631nm,537nm,634nm,619nm,800nm,689nm,794nm,821nm,636nm,518nm,795nm,806nm,809nm,812nm,617nm,638nm,801nm,414nm,798nm,584nm,539nm,687nm,582nm,580nm,354nm,827nm,417nm,698nm,578nm,348nm,587nm,640nm,L*,a*,b*,Date
0.0009190233540721,0.0045046270824968,0.6093387603759766,0.598085343837738,0.0031633346807211,0.6248568296432495,0.5907196998596191,0.6418179273605347,0.0001769535592757,0.5939978361129761,0.6586034297943115,0.000118572388601,0.9279544949531556,0.9367029070854188,0.918552577495575,0.0580005906522274,0.9067246317863464,0.944391131401062,0.8930567502975464,0.6735949516296387,0.8769971132278442,0.946564555168152,0.0002043858548859,0.0219470653682947,0.0002025430731009,0.0001943893439602,0.8594889044761658,0.6058690547943115,0.0002003448025789,0.000205040720175,0.0001966448471648,0.0002015128848142,0.9447876811027528,0.840751588344574,0.0002070763439405,0.0079562840983271,0.0002071442722808,0.8574210405349731,0.6863047480583191,0.0395379848778247,0.8507080674171448,0.8442631363868713,0.0001187095040222,0.0001982936373678,0.0225249137729406,8.819394861347973e-05,0.8380539417266846,0.0001886777899926,0.8637410998344421,0.8201490044593811,84.45,-6.01,67.1,Day3
0.0006653176969848,0.0036340679507702,0.6038152575492859,0.5923566818237305,0.0023562998976558,0.6195047497749329,0.5846368074417114,0.6365609169006348,0.0001155128411483,0.5873674750328064,0.6534403562545776,7.524254033342004e-05,0.9313345551490784,0.9398130774497986,0.9222081899642944,0.0570602379739284,0.9106420278549194,0.9472349286079408,0.8972399234771729,0.6685550808906555,0.8814247846603394,0.9492698907852172,0.0001315985136898,0.0201802216470241,0.0001302027958445,0.0001243998412974,0.864109992980957,0.5986047387123108,0.0001285943144466,0.0001318268477916,0.0001261998986592,0.0001293800305575,0.9474478960037231,0.8455212712287903,0.0001331964158453,0.0062824403867125,0.0001334551197942,0.8571186065673828,0.6813934445381165,0.038084477186203,0.8501742482185364,0.8435007929801941,7.406726945191622e-05,0.0001272450172109,0.0189411249011755,5.500276529346593e-05,0.8370740413665771,0.0001204336731461,0.8636740446090698,0.825027585029602,87.36,-5.56,62.09,Day3
0.0009190233540721,0.0045046270824968,0.6093387603759766,0.598085343837738,0.0031633346807211,0.6248568296432495,0.5907196998596191,0.6418179273605347,0.0001769535592757,0.5939978361129761,0.6586034297943115,0.000118572388601,0.9279544949531556,0.9367029070854188,0.918552577495575,0.0580005906522274,0.9067246317863464,0.944391131401062,0.8930567502975464,0.6735949516296387,0.8769971132278442,0.946564555168152,0.0002043858548859,0.0219470653682947,0.0002025430731009,0.0001943893439602,0.8594889044761658,0.6058690547943115,0.0002003448025789,0.000205040720175,0.0001966448471648,0.0002015128848142,0.9447876811027528,0.840751588344574,0.0002070763439405,0.0079562840983271,0.0002071442722808,0.8574210405349731,0.6863047480583191,0.0395379848778247,0.8507080674171448,0.8442631363868713,0.0001187095040222,0.0001982936373678,0.0225249137729406,8.819394861347973e-05,0.8380539417266846,0.0001886777899926,0.8637410998344421,0.8201490044593811,87.36,-5.56,62.09,Day3
0.0008876827196218,0.004403612576425,0.6062507033348083,0.5950491428375244,0.0030714047607034,0.6217533946037292,0.5877373814582825,0.638709306716919,0.0001692000805633,0.5910326838493347,0.6554956436157227,0.0001129816664615,0.9282119274139404,0.9369163513183594,0.918855607509613,0.0580022372305393,0.907076358795166,0.9445629715919496,0.8934613466262817,0.6704965829849243,0.8774581551551819,0.9467037916183472,0.0001953510654857,0.0217927154153585,0.0001935338077601,0.0001856467424659,0.8600050806999207,0.6029266715049744,0.000191419821931,0.0001959457877092,0.0001878697803476,0.0001925154938362,0.9448962211608888,0.841321587562561,0.0001978975633392,0.0077947173267602,0.0001979639782803,0.856330394744873,0.6832143068313599,0.0394588522613048,0.8495064377784729,0.8429473638534546,0.0001130267119151,0.0001894336455734,0.0221941191703081,8.386830450035632e-05,0.8366265892982483,0.0001801238249754,0.8627570271492004,0.8207705616950989,85.0,-4.88,61.95,Day3
0.0008894716738723,0.004407787695527,0.6085689663887024,0.5973016619682312,0.0030712673906236,0.624100923538208,0.58990877866745,0.641069769859314,0.0001695028622634,0.5931389331817627,0.6578634977340698,0.0001132516554207,0.9282755851745604,0.9369967579841614,0.9189015626907348,0.05791025608778,0.9071002006530762,0.944658100605011,0.8934594392776489,0.6728665232658386,0.8774251341819763,0.9468162655830384,0.0001955316256498,0.0217639468610286,0.0001937354390975,0.0001858507748693,0.8599374294281006,0.6049550771713257,0.0001916053297463,0.0001961289526661,0.0001880624477053,0.0001927239354699,0.9450321793556212,0.8412165641784668,0.0001980844535864,0.0077724196016788,0.0001981796522159,0.8572835326194763,0.6855881214141846,0.0393930748105049,0.8505401611328125,0.8440648317337036,0.0001132025281549,0.0001896360336104,0.0221427790820598,8.408861322095618e-05,0.8378266096115112,0.0001803410559659,0.8636341094970703,0.8206264972686768,86.65,-5.57,62.56,Day3
0.0009793152566999,0.0046966443769633,0.6110050678253174,0.5997815728187561,0.0033525098115205,0.6264904737472534,0.5924708247184753,0.6434295177459717,0.0001924864773172,0.5958448648452759,0.6601912975311279,0.0001297272829106,0.9271329641342164,0.9359514713287354,0.9176588654518129,0.0581330321729183,0.9057608842849731,0.9437085390090942,0.8920201659202576,0.675152063369751,0.8758907318115234,0.9459195137023926,0.0002229382080258,0.0222901813685894,0.0002210040402133,0.000212291808566,0.8583240509033203,0.6078248023986816,0.0002186650672229,0.0002237109438283,0.0002146364568034,0.0002199231676058,0.944157898426056,0.8395374417304993,0.0002259090688312,0.0083316918462514,0.0002259282191516,0.8575736284255981,0.6878304481506348,0.0397912301123142,0.8509281873703003,0.8445514440536499,0.0001303103490499,0.0002164391771657,0.0232986621558666,9.683023381512612e-05,0.838408887386322,0.0002061602572211,0.8638266324996948,0.8188939094543457,86.24,-5.75,61.19,Day3
0.0008645188063383,0.0043271402828395,0.6068083047866821,0.595556378364563,0.0029946123249828,0.6223421692848206,0.5881750583648682,0.6393156051635742,0.0001632874336792,0.5913914442062378,0.6561171412467957,0.000108795815322,0.9286246299743652,0.9373061060905457,0.9192917943000792,0.0578987188637256,0.907532811164856,0.944929301738739,0.8939374685287476,0.6711334586143494,0.8779498338699341,0.9470629692077636,0.0001882020151242,0.0216325428336858,0.0001864357764134,0.0001787763758329,0.8605053424835205,0.6031937599182129,0.0001843699283199,0.0001887557009467,0.0001809528766898,0.0001854448782978,0.9452621936798096,0.8418247103691101,0.0001906453107949,0.0076273041777312,0.0001907436962937,0.8568154573440552,0.6838680505752563,0.0393165461719036,0.8500064015388489,0.8434635996818542,0.0001086275733541,0.0001824628125177,0.0218409802764654,8.06478492449969e-05,0.8371589183807373,0.0001734295074129,0.863229513168335,0.8212720155715942,86.74,-5.15,62.68,Day3
0.0006346466834656,0.003522656392306,0.5980377197265625,0.5867078304290771,0.0022685315925627,0.613672137260437,0.5791285037994385,0.63069748878479,0.0001088171848095,0.5819353461265564,0.6475576162338257,7.053499575704336e-05,0.9314025044441224,0.9398306608200072,0.9223283529281616,0.0570878572762012,0.910821795463562,0.9472065567970276,0.8974856734275818,0.6626685857772827,0.8817448616027832,0.949195146560669,0.0001240313577,0.0199978593736886,0.0001226590247824,0.000117104347737,0.8645083904266357,0.5932615995407104,0.0001211378621519,0.0001242156577063,0.0001188642345368,0.0001218420948134,0.9473168849945068,0.8460000157356262,0.0001255076931556,0.0061340760439634,0.0001257458498002,0.8547712564468384,0.6755003929138184,0.0380036644637584,0.8476212620735168,0.8407357931137085,6.942961772438139e-05,0.0001198327227029,0.0186216533184051,5.142176087247208e-05,0.834102988243103,0.0001133025289163,0.8615233898162842,0.8255864381790161,77.12,-4.6,66.05,Day3
0.0005918540991842,0.0033642465714365,0.5950113534927368,0.5836915373802185,0.0021313752513378,0.6106563210487366,0.5761014223098755,0.6276882886886597,9.929285442922264e-05,0.5788403749465942,0.644559383392334,6.394599040504545e-05,0.9320910573005676,0.9404473304748536,0.9230911135673524,0.0569706335663795,0.9116600751876832,0.9477539658546448,0.8984038829803467,0.6596922874450684,0.8827431797981262,0.94970041513443,0.0001129152224166,0.0196695774793624,0.000111617744551,0.0001064576863427,0.8655790090560913,0.5900874137878418,0.0001102049936889,0.0001130483869928,0.0001081281952792,0.0001108434589696,0.9477965831756592,0.8471357822418213,0.0001142346445703,0.0058473022654652,0.0001144765046774,0.8539848923683167,0.6725465059280396,0.037759106606245,0.8467186689376831,0.839714765548706,6.275656778598204e-05,0.0001090035075321,0.0179809108376503,4.643838474294171e-05,0.8329665660858154,0.0001029373670462,0.8608502149581909,0.826780378818512,75.77,-4.04,66.46,Day3
0.0005714384606108,0.0032867295667529,0.5951030254364014,0.5837375521659851,0.0020624892786145,0.61077880859375,0.5760806798934937,0.6278281211853027,9.475438127992676e-05,0.5787360668182373,0.6447150111198425,6.08412992733065e-05,0.9325308799743652,0.940857708454132,0.9235610961914062,0.0568519830703735,0.9121580123901368,0.9481350183486938,0.8989297151565552,0.6598654985427856,0.883293628692627,0.9500702619552612,0.0001075497712008,0.0194839406758546,0.0001062989249476,0.0001013369037536,0.8661468625068665,0.589885950088501,0.0001049336933647,0.0001076605840353,0.0001029562190524,0.0001055507746059,0.948170006275177,0.8477150201797485,0.000108796848508,0.0056896479800343,0.0001090496589313,0.8543052077293396,0.6727385520935059,0.0375914499163627,0.8470374345779419,0.8400330543518066,5.957731627859175e-05,0.0001037906404235,0.017621885985136,4.410099791130051e-05,0.8332847952842712,9.796170343179256e-05,0.8611738681793213,0.8273659348487854,76.84,-4.26,67.21,Day3
0.0005024974234402,0.0030197447631508,0.5886279344558716,0.5773125886917114,0.0018403322901576,0.604304313659668,0.5696722269058228,0.6213524341583252,8.008380973478779e-05,0.5722284317016602,0.6382482051849365,5.080521441414021e-05,0.9337003231048584,0.9418947696685792,0.9248676300048828,0.0566651448607444,0.9136061072349548,0.9490454196929932,0.9005286693572998,0.6534303426742554,0.8850464820861816,0.9509005546569824,9.05544075067155e-05,0.0189090184867382,8.942614658735693e-05,8.509539475198835e-05,0.8680416941642761,0.5832601189613342,8.823819371173158e-05,9.059578587766735e-05,8.656094723846763e-05,8.87489877641201e-05,0.948946475982666,0.8497406840324402,9.156636951956898e-05,0.0052190814167261,9.181127097690478e-05,0.8524333834648132,0.6663360595703125,0.0371684879064559,0.8449182510375977,0.8376609683036804,4.9499103624839336e-05,8.725244697416201e-05,0.016544772312045,3.656400440377183e-05,0.8306661248207092,8.216326386900619e-05,0.8595418930053711,0.8295109868049622,73.07,-2.88,67.39,Day3
0.0005554550443775,0.0032252823002636,0.5945595502853394,0.5831782817840576,0.002009930089116,0.6102486848831177,0.5754925608634949,0.6273050308227539,9.127492376137523e-05,0.5781009197235107,0.6441988945007324,5.846116982866079e-05,0.9328092932701112,0.9411129951477052,0.923863172531128,0.0567717552185058,0.9124830365180968,0.948367714881897,0.8992782235145569,0.6593590974807739,0.8836641311645508,0.9502914547920228,0.0001034785600495,0.0193411745131015,0.0001022602446028,9.744805720401928e-05,0.8665353059768677,0.589195728302002,0.0001009335828712,0.0001035716486512,9.90300759440288e-05,0.0001015292873489,0.9483875036239624,0.8481177687644958,0.0001046687539201,0.0055733961053192,0.0001049266866175,0.8542510271072388,0.6722425818443298,0.0374689698219299,0.8469605445861816,0.8399337530136108,5.716349187423475e-05,9.983163181459533e-05,0.0173566807061433,4.231136335874908e-05,0.8331640362739563,9.41808320931159e-05,0.8611423969268799,0.8277797102928162,76.47,-4.25,67.52,Day3
0.0004652824718505,0.002869373653084,0.5894498825073242,0.5780124664306641,0.0017111704219132,0.6052063703536987,0.5701996088027954,0.6223009824752808,7.224958972074091e-05,0.5725517272949219,0.639238178730011,4.553983671939932e-05,0.9347129464149476,0.9428427815437316,0.9259464144706726,0.056391391903162,0.9147461652755736,0.9499290585517884,0.9017298817634584,0.6544644832611084,0.8863006830215454,0.9517635107040404,8.132786024361849e-05,0.0185139775276184,8.029187301872298e-05,7.63257485232316e-05,0.8693321347236633,0.5833461284637451,7.919081690488383e-05,8.133903611451387e-05,7.768694194965065e-05,7.966838893480599e-05,0.9498247504234314,0.8510532379150391,8.222196629503742e-05,0.0049082646146416,8.248198719229549e-05,0.8534555435180664,0.6674174070358276,0.0367951914668083,0.8459593057632446,0.8387240767478943,4.4138618250144646e-05,7.831024413462728e-05,0.0158100873231887,3.264091719756834e-05,0.8317513465881348,7.365810597548261e-05,0.8605499863624573,0.830833911895752,76.63,-3.58,69.37,Day3
0.0005955622764304,0.0033784739207476,0.5963526368141174,0.5849945545196533,0.0021403958089649,0.6120171546936035,0.577360987663269,0.6290615797042847,0.0001000356714939,0.5800695419311523,0.6459424495697021,6.4469626522623e-05,0.9321793913841248,0.9405394792556764,0.923175573348999,0.0569576770067215,0.9117388129234314,0.9478490352630616,0.898475706577301,0.6610816717147827,0.8828060030937195,0.9498031735420228,0.0001137091749114,0.0196893457323312,0.0001124121117754,0.0001072280138032,0.8656303882598877,0.5912821888923645,0.0001109880467993,0.0001138483785325,0.0001089003271772,0.0001116417915909,0.9479130506515504,0.8471741676330566,0.0001150441239587,0.0058571095578372,0.0001152906697825,0.8546162247657776,0.673943042755127,0.0377613641321659,0.8473970890045166,0.8404418230056763,6.324831338133663e-05,0.0001097858621506,0.0180003717541694,4.6835448301862925e-05,0.8337405920028687,0.0001036936009768,0.8614367246627808,0.8268049359321594,78.27,-4.4,66.93,Day3
0.0008124014711938,0.0041544893756508,0.5980069637298584,0.5869591236114502,0.0028510035481303,0.6134532690048218,0.5798064470291138,0.6303801536560059,0.0001509870780864,0.5831605792045593,0.647153377532959,9.992831473937258e-05,0.928707242012024,0.9373094439506532,0.919456422328949,0.0579929873347282,0.9077914357185364,0.9448602795600892,0.8943004608154297,0.6621639728546143,0.8784308433532715,0.94692063331604,0.0001742124586598,0.0213986281305551,0.000172461834154,0.0001652109640417,0.8611105680465698,0.5951261520385742,0.0001705485337879,0.000174669214175,0.000167349455296,0.0001714676909614,0.945030927658081,0.842557966709137,0.0001764196931617,0.0074066841043531,0.0001764847984304,0.8532369136810303,0.6748879551887512,0.0392498970031738,0.8461155295372009,0.8392502665519714,9.981089533539488e-05,0.0001687130716163,0.0213932916522026,7.380477472906932e-05,0.8326312899589539,0.0001601365511305,0.8599490523338318,0.8221332430839539,76.68,-3.03,61.36,Day3
0.0009265000699087,0.0045293583534657,0.601604700088501,0.5906103849411011,0.0032143152784556,0.6169909834861755,0.5835636854171753,0.6338796615600586,0.0001796627620933,0.5871136784553528,0.6506111025810242,0.0001203356296173,0.9270458817481996,0.9357896447181702,0.91764897108078,0.0582667551934719,0.9058420658111572,0.9434793591499328,0.8922032117843628,0.6655642986297607,0.876191258430481,0.9456151723861694,0.0002084598818328,0.022096199914813,0.0002065134030999,0.0001981883542612,0.8587511777877808,0.5993040800094604,0.0002043365529971,0.0002091201895382,0.0002005217829719,0.0002054081996902,0.9437559843063354,0.8400970697402954,0.0002111723733833,0.0081450538709759,0.0002111449866788,0.8536354303359985,0.6782287359237671,0.0397708639502525,0.8466612100601196,0.8399447798728943,0.0001210139744216,0.0002021631662501,0.022935776039958,8.95237535587512e-05,0.8334712386131287,0.0001923077943501,0.8602016568183899,0.8195875287055969,74.72,-3.47,59.56,Day3
0.0009304291452281,0.0045441915281116,0.6006090044975281,0.5896449089050293,0.0032280453015118,0.6159822344779968,0.5826376676559448,0.632866621017456,0.0001806830405257,0.5862221717834473,0.6495965719223022,0.0001210314003401,0.9270756244659424,0.9358068108558656,0.9176923036575316,0.0583459995687007,0.905901312828064,0.9434850215911864,0.8922808766365051,0.6645504236221313,0.8762904405593872,0.9456112384796144,0.0002097310352837,0.022147549316287,0.0002077663666568,0.0001994025951717,0.8588728904724121,0.5984541177749634,0.0002055892400676,0.0002104034356307,0.0002017466467805,0.0002066630986519,0.9437422752380372,0.8402426242828369,0.0002124679740518,0.0081820683553814,0.0002124149177689,0.8532981872558594,0.6772149205207825,0.0398396179080009,0.8462881445884705,0.839533805847168,0.0001217727403854,0.0002033963100984,0.0230136681348085,9.005272295325994e-05,0.8330221176147461,0.0001934865722432,0.8598981499671936,0.8197575807571411,75.54,-3.06,59.25,Day3
0.0007975237676873,0.0040994016453623,0.6066518425941467,0.5953169465065002,0.0027806367725133,0.6222409009933472,0.5878065824508667,0.6392416954040527,0.0001467653783038,0.5908541083335876,0.65606689453125,9.712633618619292e-05,0.9294226169586182,0.9380523562431335,0.9201418161392212,0.0575928166508674,0.9084287285804749,0.9456233978271484,0.8948774933815002,0.6711113452911377,0.8789253234863281,0.9477339386940002,0.0001685238385107,0.0211564190685749,0.0001668847980909,0.0001598489761818,0.8615025281906128,0.6024590134620667,0.0001649652404012,0.0001689543860265,0.0001619063696125,0.0001659435365581,0.9459333419799804,0.8428313136100769,0.0001706651673885,0.0071774902753531,0.0001708398776827,0.8571546077728271,0.6838761568069458,0.0388991124927997,0.8503313064575195,0.843777060508728,9.653437155066058e-05,0.0001632549101486,0.0208869390189647,7.169414311647415e-05,0.8374636769294739,0.0001549748558318,0.8635863661766052,0.8222776055335999,85.56,-5.72,64.28,Day3
0.0007323997560888,0.003875401802361,0.6038097143173218,0.5924583077430725,0.00257488200441,0.6194283962249756,0.5849016904830933,0.6364485025405884,0.0001311908126808,0.5878422260284424,0.6532965302467346,8.614757098257542e-05,0.9303433895111084,0.9388866424560548,0.9211515784263612,0.0574190244078636,0.9095267057418824,0.9463735818862916,0.89606773853302,0.66837477684021,0.8802056908607483,0.9484355449676514,0.0001501587830716,0.020722022280097,0.0001486256078351,0.0001421898923581,0.8628610372543335,0.5993250012397766,0.0001468649134039,0.000150486594066,0.0001441310305381,0.0001477406476624,0.9466100335121156,0.8442575931549072,0.0001520286750746,0.0067588896490633,0.0001522319071227,0.8565792441368103,0.6811739206314087,0.0385712161660194,0.8496456146240234,0.8429794311523438,8.527898171450943e-05,0.0001453253062209,0.0199881698936224,6.329271855065599e-05,0.8365572690963745,0.0001377538865199,0.8631196022033691,0.8237619400024414,84.93,-5.36,65.24,Day3
0.0007600891403853,0.0039705098606646,0.6060422658920288,0.5946698188781738,0.002660711761564,0.6216604709625244,0.587098240852356,0.6386773586273193,0.0001377206790493,0.5900570154190063,0.6555180549621582,9.076033165911213e-05,0.9299526810646056,0.9385420680046082,0.9207130670547484,0.0574474819004535,0.909038782119751,0.9460731148719788,0.8955267071723938,0.6705820560455322,0.8796101212501526,0.94816392660141,0.0001577954826643,0.0208915695548057,0.0001562251272844,0.0001495392352808,0.8622147440910339,0.6015592217445374,0.0001543918042443,0.0001581645337864,0.0001515264884801,0.0001553164329379,0.9463589191436768,0.8435637950897217,0.0001597775117261,0.0069260885939002,0.0001599811803316,0.8572165966033936,0.6833672523498535,0.0386784188449382,0.850365936756134,0.8437850475311279,8.99697988643311e-05,0.0001527877175249,0.0203471295535564,6.682227831333876e-05,0.837446391582489,0.0001449253759346,0.8636766672134399,0.8230242133140564,85.55,-5.84,65.09,Day3
0.0007975237676873,0.0040994016453623,0.6066518425941467,0.5953169465065002,0.0027806367725133,0.6222409009933472,0.5878065824508667,0.6392416954040527,0.0001467653783038,0.5908541083335876,0.65606689453125,9.712633618619292e-05,0.9294226169586182,0.9380523562431335,0.9201418161392212,0.0575928166508674,0.9084287285804749,0.9456233978271484,0.8948774933815002,0.6711113452911377,0.8789253234863281,0.9477339386940002,0.0001685238385107,0.0211564190685749,0.0001668847980909,0.0001598489761818,0.8615025281906128,0.6024590134620667,0.0001649652404012,0.0001689543860265,0.0001619063696125,0.0001659435365581,0.9459333419799804,0.8428313136100769,0.0001706651673885,0.0071774902753531,0.0001708398776827,0.8571546077728271,0.6838761568069458,0.0388991124927997,0.8503313064575195,0.843777060508728,9.653437155066058e-05,0.0001632549101486,0.0208869390189647,7.169414311647415e-05,0.8374636769294739,0.0001549748558318,0.8635863661766052,0.8222776055335999,85.56,-5.72,64.28,Day3
0.000738903414458,0.0038948263972997,0.606728732585907,0.595308244228363,0.0025916201993823,0.6223734617233276,0.5876672863960266,0.6394017338752747,0.0001326564379269,0.5905476808547974,0.6562504768371582,8.723090286366642e-05,0.9301877021789552,0.9387691020965576,0.92095547914505,0.0572969131171703,0.9092850685119628,0.9462912678718568,0.8957745432853699,0.6713223457336426,0.8798545598983765,0.9483814239501952,0.000151764936163,0.0207121428102254,0.0001502418454037,0.0001437554892618,0.8624505996704102,0.6019572019577026,0.0001484518288634,0.0001520978403277,0.0001456991012673,0.0001493485760875,0.9465835690498352,0.8437861204147339,0.0001536548224976,0.0067728613503277,0.0001538878277642,0.8575772047042847,0.6841166615486145,0.0385018810629844,0.8507482409477234,0.8441911339759827,8.631589298602194e-05,0.000146912105265,0.0200142189860343,6.413317169062793e-05,0.8378773927688599,0.0001392937556374,0.8640183806419373,0.8232290744781494,84.74,-6.3,65.8,Day3
0.0007752938545309,0.004021274857223,0.6073378324508667,0.5959550142288208,0.0027084397152066,0.6229534149169922,0.5883752703666687,0.6399654746055603,0.0001413686113664,0.5913443565368652,0.6567986607551575,9.334947390016168e-05,0.9296592473983764,0.9382811188697816,0.9203858375549316,0.057441908866167,0.9086765646934508,0.9458432793617249,0.8951267004013062,0.6718510389328003,0.8791710138320923,0.9479531049728394,0.0001620835246285,0.0209747701883316,0.0001604934805072,0.0001536668423796,0.861739456653595,0.6028566360473633,0.0001586183643667,0.00016247361782,0.0001556796923978,0.000159567411174,0.9461597204208374,0.8430545330047607,0.0001641252165427,0.0070187440142035,0.0001643330178922,0.8575153946876526,0.6846249103546143,0.0387215986847877,0.8507136702537537,0.8441831469535828,9.261381637770684e-05,0.0001569774176459,0.0205453727394342,6.880892033223063e-05,0.8378945589065552,0.000148952633026,0.8639283180236816,0.822483241558075,84.76,-6.19,65.0,Day3
0.000738903414458,0.0038948263972997,0.606728732585907,0.595308244228363,0.0025916201993823,0.6223734617233276,0.5876672863960266,0.6394017338752747,0.0001326564379269,0.5905476808547974,0.6562504768371582,8.723090286366642e-05,0.9301877021789552,0.9387691020965576,0.92095547914505,0.0572969131171703,0.9092850685119628,0.9462912678718568,0.8957745432853699,0.6713223457336426,0.8798545598983765,0.9483814239501952,0.000151764936163,0.0207121428102254,0.0001502418454037,0.0001437554892618,0.8624505996704102,0.6019572019577026,0.0001484518288634,0.0001520978403277,0.0001456991012673,0.0001493485760875,0.9465835690498352,0.8437861204147339,0.0001536548224976,0.0067728613503277,0.0001538878277642,0.8575772047042847,0.6841166615486145,0.0385018810629844,0.8507482409477234,0.8441911339759827,8.631589298602194e-05,0.000146912105265,0.0200142189860343,6.413317169062793e-05,0.8378773927688599,0.0001392937556374,0.8640183806419373,0.8232290744781494,84.74,-6.3,65.8,Day3
0.0006681398372165,0.0036459728144109,0.6028214693069458,0.5913925170898438,0.0023663737811148,0.6184985041618347,0.583711564540863,0.6355509161949158,0.0001161686450359,0.5864761471748352,0.6524295806884766,7.567767897853628e-05,0.9313627481460572,0.9398292899131776,0.9222493767738342,0.0571379624307155,0.9106985926628112,0.9472401738166808,0.8973144292831421,0.6675457954406738,0.8815203309059143,0.9492661952972412,0.0001324009208474,0.0202272366732358,0.0001309928193222,0.0001251625362783,0.8642278909683228,0.5977543592453003,0.0001293824898311,0.0001326358324149,0.0001269706117454,0.0001301704032812,0.9474350810050964,0.8456628322601318,0.0001340136805083,0.0063110440969467,0.0001342578470939,0.8567880988121033,0.6803848743438721,0.0381504222750663,0.8498081564903259,0.8430972099304199,7.453170837834477e-05,0.0001280210126424,0.0190057102590799,5.532766590476968e-05,0.8366327285766602,0.0001211721610161,0.863376796245575,0.8251937031745911,85.25,-5.61,66.82,Day3
0.0005709346150979,0.0032840282656252,0.6002820134162903,0.588748574256897,0.0020498516969382,0.6160440444946289,0.5808886289596558,0.6331427097320557,9.43857230595313e-05,0.5833791494369507,0.6500667333602905,6.0647933423751965e-05,0.93297278881073,0.9413094520568848,0.9239922761917114,0.0566809475421905,0.9125693440437316,0.9485927820205688,0.8993154168128967,0.6652425527572632,0.8836420774459839,0.9505549669265748,0.0001068471028702,0.0194152053445577,0.0001056289183907,0.0001007070823106,0.8664462566375732,0.594338059425354,0.0001042526782839,0.000106960258563,0.0001023018994601,0.000104903076135,0.9487069249153136,0.8479562997817993,0.0001080958245438,0.005622939672321,0.0001083787356037,0.8567209839820862,0.6781444549560547,0.0374574474990367,0.8496332168579102,0.8428159952163696,5.923486241954379e-05,0.0001031436113407,0.0174599234014749,4.396670556161553e-05,0.8362501859664917,9.737505752127618e-05,0.8634194135665894,0.8275431394577026,84.16,-5.81,69.11,Day3
0.0007056398899294,0.0037759139668196,0.608437716960907,0.5969144105911255,0.0024797089863568,0.6241404414176941,0.5891314744949341,0.641197681427002,0.0001247038890141,0.5918587446212769,0.6580690145492554,8.170830551534891e-05,0.9307740926742554,0.9393311738967896,0.9215660095214844,0.0570615194737911,0.909913182258606,0.9468273520469666,0.8964170217514038,0.673162043094635,0.880502462387085,0.948914647102356,0.0001422353234374,0.0204257126897573,0.0001407916279276,0.0001346316566923,0.863092303276062,0.6030887365341187,0.0001390715915476,0.0001425170194124,0.000136498521897,0.0001399362372467,0.9471353888511658,0.8444116115570068,0.0001439883053535,0.0065168221481144,0.0001442630309611,0.858585000038147,0.6859802603721619,0.038219466805458,0.8518093228340149,0.8453094363212585,8.057129889493808e-05,0.0001376394066028,0.0194512996822595,5.993237573420629e-05,0.8390529155731201,0.000130418135086,0.8649783134460449,0.8238304853439331,86.38,-7.11,67.21,Day3
0.0006740110111422,0.0036656656302511,0.6045169830322266,0.5930505990982056,0.0023829818237572,0.6202077865600586,0.5853257179260254,0.6372649669647217,0.0001174728531623,0.5880624055862427,0.6541444063186646,7.661086419830099e-05,0.931261658668518,0.9397504925727844,0.9221248626708984,0.0570855885744094,0.9105478525161744,0.9471820592880248,0.8971343040466309,0.669256865978241,0.8813074827194214,0.9492243528366088,0.0001338681904599,0.0202435441315174,0.0001324597687926,0.0001265808823518,0.8639817237854004,0.5993068218231201,0.0001308291539316,0.0001341089082416,0.0001283957099076,0.0001316320413025,0.9474090337753296,0.845382809638977,0.0001355008716927,0.0063352012075483,0.0001357582368655,0.8573713898658752,0.6820931434631348,0.0381319560110569,0.8504525423049927,0.8438050150871277,7.54455104470253e-05,0.0001294610992772,0.0190567001700401,5.604252146440558e-05,0.8374032974243164,0.0001225605956278,0.8639020919799805,0.8248798847198486,85.51,-6.12,67.08,Day3
0.0006740110111422,0.0036656656302511,0.6045169830322266,0.5930505990982056,0.0023829818237572,0.6202077865600586,0.5853257179260254,0.6372649669647217,0.0001174728531623,0.5880624055862427,0.6541444063186646,7.661086419830099e-05,0.931261658668518,0.9397504925727844,0.9221248626708984,0.0570855885744094,0.9105478525161744,0.9471820592880248,0.8971343040466309,0.669256865978241,0.8813074827194214,0.9492243528366088,0.0001338681904599,0.0202435441315174,0.0001324597687926,0.0001265808823518,0.8639817237854004,0.5993068218231201,0.0001308291539316,0.0001341089082416,0.0001283957099076,0.0001316320413025,0.9474090337753296,0.845382809638977,0.0001355008716927,0.0063352012075483,0.0001357582368655,0.8573713898658752,0.6820931434631348,0.0381319560110569,0.8504525423049927,0.8438050150871277,7.54455104470253e-05,0.0001294610992772,0.0190567001700401,5.604252146440558e-05,0.8374032974243164,0.0001225605956278,0.8639020919799805,0.8248798847198486,85.51,-6.12,67.08,Day3
